sku,str,sales,regn,chnl,cntry,item,item_type,subclss,clss,dept,dvsn,cmpy
sv33,S005,104210,georgia,warehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S006,101787,georgia,web,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S007,103950,georgia,wholesale,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S008,97892,georgia,catalog,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S009,101227,georgia,liqwarehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S010,103106,georgia,outlets,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S011,97151,georgia,stores,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S012,96863,georgia,warehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S013,97814,georgia,web,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S014,106195,georgia,wholesale,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S015,101239,georgia,catalog,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S016,94911,georgia,liqwarehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S017,100506,georgia,catalog,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S018,112103,georgia,liqwarehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S019,101591,georgia,outlets,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S020,104543,georgia,stores,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S021,105864,florida,warehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S022,105870,florida,web,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S023,103542,florida,wholesale,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S024,102066,florida,catalog,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S025,104731,florida,liqwarehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S026,98100,florida,outlets,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S027,110157,florida,stores,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S028,105420,florida,warehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S029,98425,florida,web,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S030,98655,florida,wholesale,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S031,103755,florida,catalog,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S032,96898,florida,liqwarehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S033,99150,florida,catalog,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S034,99636,florida,liqwarehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S035,97446,florida,outlets,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S036,100575,florida,stores,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S037,98156,florida,warehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S038,105733,florida,web,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S039,96688,florida,wholesale,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S040,96904,florida,catalog,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S041,101008,california,liqwarehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S042,102147,california,outlets,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S043,105060,california,stores,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S044,101903,california,warehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S045,95728,california,web,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S046,98425,california,wholesale,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S047,106796,california,catalog,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S048,102333,california,liqwarehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S049,105458,california,catalog,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S050,101188,california,liqwarehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S051,104492,california,outlets,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S052,101045,california,stores,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S053,103459,california,warehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S054,96440,california,web,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S055,101044,california,wholesale,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S056,102597,california,catalog,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S057,106210,california,liqwarehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S058,105399,california,outlets,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S059,99598,california,stores,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S060,95920,california,warehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S061,98702,minnesota,web,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S062,97048,minnesota,wholesale,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S063,101565,minnesota,catalog,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S064,100382,minnesota,liqwarehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S065,105102,minnesota,catalog,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S066,95088,minnesota,liqwarehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S067,101286,minnesota,outlets,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S068,102041,minnesota,stores,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S069,99818,minnesota,warehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S070,103713,minnesota,web,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S071,105185,minnesota,wholesale,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S072,102934,minnesota,catalog,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S073,101922,minnesota,liqwarehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S074,104283,minnesota,outlets,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S075,105323,minnesota,stores,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S076,99297,minnesota,warehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S077,100594,minnesota,web,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S078,102210,minnesota,wholesale,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S079,102126,minnesota,catalog,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sv33,S080,100142,minnesota,liqwarehouse,US,s4f7,s506,tt54,t47,ec809,hardlines,retailer
sw32,S001,98853,georgia,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S002,98858,georgia,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S003,96626,georgia,outlets,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S004,95764,georgia,stores,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S005,105717,georgia,warehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S006,106438,georgia,web,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S007,99608,georgia,wholesale,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S008,106714,georgia,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S009,96292,georgia,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S010,105138,georgia,outlets,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S011,101621,georgia,stores,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S012,95003,georgia,warehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S013,109904,georgia,web,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S014,105090,georgia,wholesale,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S015,107115,georgia,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S016,100678,georgia,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S017,103697,georgia,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S018,114544,georgia,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S019,102689,georgia,outlets,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S020,99332,georgia,stores,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S021,99672,florida,warehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S022,100567,florida,web,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S023,108326,florida,wholesale,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S024,96981,florida,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S025,101366,florida,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S026,101025,florida,outlets,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S027,98761,florida,stores,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S028,107291,florida,warehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S029,101357,florida,web,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S030,99125,florida,wholesale,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S031,96240,florida,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S032,109114,florida,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S033,106607,florida,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S034,104329,florida,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S035,105518,florida,outlets,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S036,106356,florida,stores,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S037,99366,florida,warehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S038,108509,florida,web,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S039,99000,florida,wholesale,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S040,104502,florida,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S041,107678,california,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S042,103304,california,outlets,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S043,100564,california,stores,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S044,97317,california,warehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S045,104287,california,web,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S046,92004,california,wholesale,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S047,98552,california,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S048,94850,california,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S049,100137,california,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S050,102626,california,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S051,105912,california,outlets,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S052,98069,california,stores,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S053,99202,california,warehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S054,101225,california,web,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S055,100853,california,wholesale,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S056,98557,california,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S057,102829,california,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S058,100918,california,outlets,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S059,103253,california,stores,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S060,101721,california,warehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S061,102079,minnesota,web,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S062,101841,minnesota,wholesale,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S063,115962,minnesota,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S064,99257,minnesota,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S065,106293,minnesota,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S066,100884,minnesota,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S067,104161,minnesota,outlets,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S068,96396,minnesota,stores,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S069,101441,minnesota,warehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S070,100550,minnesota,web,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S071,105120,minnesota,wholesale,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S072,103972,minnesota,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S073,100535,minnesota,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S074,106083,minnesota,outlets,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S075,105288,minnesota,stores,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S076,102510,minnesota,warehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S077,105470,minnesota,web,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S078,100707,minnesota,wholesale,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S079,100748,minnesota,catalog,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
sw32,S080,97986,minnesota,liqwarehouse,US,s1c4,s264,ws2515,w14,csj14,fshon,retailer
tb78,S001,104020,georgia,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S002,99219,georgia,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S003,103066,georgia,outlets,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S004,95648,georgia,stores,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S005,98923,georgia,warehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S006,101016,georgia,web,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S007,107239,georgia,wholesale,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S008,98621,georgia,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S009,106241,georgia,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S010,100664,georgia,outlets,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S011,102520,georgia,stores,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S012,109157,georgia,warehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S013,102124,georgia,web,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S014,104095,georgia,wholesale,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S015,101327,georgia,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S016,112237,georgia,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S017,107458,georgia,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S018,97961,georgia,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S019,103165,georgia,outlets,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S020,103478,georgia,stores,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S021,104100,florida,warehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S022,107274,florida,web,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S023,97068,florida,wholesale,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S024,98611,florida,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S025,103883,florida,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S026,103473,florida,outlets,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S027,101801,florida,stores,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S028,103347,florida,warehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S029,96902,florida,web,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S030,97380,florida,wholesale,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S031,111609,florida,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S032,100097,florida,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S033,110020,florida,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S034,103735,florida,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S035,100116,florida,outlets,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S036,99050,florida,stores,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S037,109893,florida,warehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S038,101159,florida,web,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S039,94584,florida,wholesale,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S040,107016,florida,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S041,101170,california,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S042,99347,california,outlets,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S043,99478,california,stores,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S044,100342,california,warehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S045,102175,california,web,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S046,96719,california,wholesale,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S047,103050,california,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S048,100106,california,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S049,103068,california,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S050,101957,california,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S051,108526,california,outlets,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S052,101520,california,stores,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S053,98127,california,warehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S054,102828,california,web,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S055,107750,california,wholesale,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S056,103641,california,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S057,105660,california,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S058,98122,california,outlets,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S059,101704,california,stores,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S060,98600,california,warehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S061,99173,minnesota,web,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S062,106460,minnesota,wholesale,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S063,106672,minnesota,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S064,99984,minnesota,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S065,106561,minnesota,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S066,102424,minnesota,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S067,109560,minnesota,outlets,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S068,106357,minnesota,stores,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S069,95685,minnesota,warehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S070,102505,minnesota,web,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S071,98956,minnesota,wholesale,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S072,102238,minnesota,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S073,103717,minnesota,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S074,100468,minnesota,outlets,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S075,100511,minnesota,stores,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S076,104745,minnesota,warehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S077,103297,minnesota,web,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S078,103776,minnesota,wholesale,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S079,103113,minnesota,catalog,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tb78,S080,102608,minnesota,liqwarehouse,US,t9w4,t479,mc4215,m20,csj14,fshon,retailer
tc47,S001,106905,georgia,catalog,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S002,96992,georgia,liqwarehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S003,97476,georgia,outlets,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S004,103401,georgia,stores,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S005,97189,georgia,warehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S006,96521,georgia,web,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S007,100245,georgia,wholesale,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S008,93611,georgia,catalog,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S009,109701,georgia,liqwarehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S010,92179,georgia,outlets,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S011,105157,georgia,stores,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S012,102240,georgia,warehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S013,101529,georgia,web,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S014,99855,georgia,wholesale,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S015,104513,georgia,catalog,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S016,97968,georgia,liqwarehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S017,105735,georgia,catalog,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S018,92554,georgia,liqwarehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S019,99240,georgia,outlets,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S020,100935,georgia,stores,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S021,103083,florida,warehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S022,115527,florida,web,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S023,103282,florida,wholesale,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S024,97558,florida,catalog,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S025,101361,florida,liqwarehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S026,100511,florida,outlets,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S027,104672,florida,stores,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S028,110089,florida,warehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S029,105153,florida,web,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S030,97348,florida,wholesale,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S031,109594,florida,catalog,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S032,102713,florida,liqwarehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S033,95971,florida,catalog,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S034,103231,florida,liqwarehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S035,108627,florida,outlets,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S036,105698,florida,stores,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S037,96842,florida,warehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S038,98661,florida,web,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S039,97875,florida,wholesale,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S040,100104,florida,catalog,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S041,96667,california,liqwarehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S042,103387,california,outlets,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S043,100319,california,stores,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S044,104548,california,warehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S045,104306,california,web,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S046,93923,california,wholesale,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S047,101095,california,catalog,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S048,97261,california,liqwarehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S049,98940,california,catalog,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S050,106081,california,liqwarehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S051,104144,california,outlets,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S052,105738,california,stores,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S053,103184,california,warehouse,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
tc47,S054,101187,california,web,US,t7p5,t479,mc4215,m20,csj14,fshon,retailer
